ID,_created_on,_last_updated_on,_revision,_partneruuid,SNAPSHOT_DATE,SKU,FNSKU,ASIN,PRODUCT_NAME,condition,AVALIABLE_QUANTITY_SELLABLE,QTY_WITH_REMOVALS_IN_PROGRESS,INV_AGE_0_TO_90_DAYS,INV_AGE_91_TO_180_DAYS,INV_AGE_181_TO_270_DAYS,INV_AGE_271_TO_365_DAYS,INV_AGE_365_PLUS_DAYS,CURRENCY,QTY_TO_BE_CHARGED_LTSF_6_MO,PROJECTED_LTSF_6_MO,QTY_TO_BE_CHARGED_LTSF_12_MO,PROJECTED_LTSF_12_MO,UNITS_SHIPPED_LAST_7_DAYS,UNITS_SHIPPED_LAST_30_DAYS,UNITS_SHIPPED_LAST_60_DAYS,UNITS_SHIPPED_LAST_90_DAYS,ALERT,YOUR_PRICE,SALES_PRICE,LOWEST_PRICE_NEW,LOWEST_PRICE_USED,RECOMMENDED_ACTION,HEALTHY_INVENTORY_LEVEL,RECOMMENDED_SALES_PRICE,RECOMMENDED_SALE_DURATION_DAYS,RECOMMENDED_REMOVAL_QUANTITY,ESTIMATED_COST_SAVINGS_OF_REMOVAL,SELL_THROUGH,CUBIC_FEET,STORAGE_TYPE,ESTIMATED_COST_SAVINGS_OF_RECOMMENDED_ACTIONS,ITEM_VOLUME,VOLUME_UNITS,MARKETPLACE,PRODUCT_GROUP,SALES_RANK,DAYS_OF_SUPPLY,ESTIMATED_EXCESS_QUANTITY,WEEKS_OF_COVER_T30,WEEKS_OF_COVER_T90,FEATURED_OFFER_PRICE,SALES_SHIPPED_LAST_7_DAYS,SALES_SHIPPED_LAST_30_DAYS,SALES_SHIPPED_LAST_60_DAYS,SALES_SHIPPED_LAST_90_DAYS,INV_AGE_0_TO_30_DAYS,INV_AGE_31_TO_60_DAYS,INV_AGE_61_TO_90_DAYS,INV_AGE_181_TO_330_DAYS,INV_AGE_331_TO_365_DAYS,estimated_storage_cost_next_30-days,INBOUND_QUANTITY,INBOUND_WORKING,INBOUND_SHIPPED,INBOUND_RECEIVED,NO_SALE_LAST_6_MONTHS
1032,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-3MIN-CURRYMLD-3PK,X002THG59D,B08XN1MSWW,"[OTTOGI] 3Min.Curry Sauce (MILD), Ready in 3minutes (190g)- 3 Pack",New,19,0,0,0,1,18,0,USD,0,0,0,0,0,0,3,5,Low traffic,14.29,14.29,14.29,0,Create outlet deal,0,10,21,0,0,0.24,1.876991,Standard,615.8,0.098789,cubic feet,US,gl_grocery,0,305,19,0,49,14.29,0,0,42.87,71.45,0,0,0,1,18,4.09,0,0,0,0,0
1033,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RCE-NTB-2PK,X002THG9NZ,B08XN2DZN8,"[OTTOGI] NOODLE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (436g) - 2 Pack",New,1,0,1,0,0,0,0,USD,0,0,0,0,5,23,56,73,,0,0,-1,-1,GoToRestock,0,0,0,0,0,3.65,0,Standard,0,0.344269,cubic feet,US,gl_grocery,35710,0,0,0,0,20.14,100.7,463.22,1127.84,1470.22,1,0,0,0,0,0,0,0,0,0,0
1034,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-JIN-JJBB-8PK,X002THKQM5,B08XN2F8XZ,[OTTOGI] JIN Jjambbong- Korean Style Instant Noodle - Spicy Seafood Noodle (130g) - 8 Pack,New,92,0,92,0,0,0,0,USD,0,0,0,0,27,88,168,237,,21.54,21.54,21.54,0,GoToRestock,227,0,0,0,0,2.79,25.351326,Standard,0,0.378378,cubic feet,US,gl_grocery,45125,76,0,9,11,21.54,581.62,1900.37,3640.13,5155.3,92,0,0,0,0,58.35,144,0,0,144,0
1035,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-3MIN-CURRYSPI-3PK,X002TK9B5Z,B08XN2GH61,"[OTTOGI] 3Min.Curry Sauce (SPICY), Ready in 3minutes (190g)- 3 Pack",New,47,0,0,2,0,40,5,USD,0,0,5,0.75,0,6,8,13,Low traffic,9.5,9.5,9.5,0,Create outlet deal,0,6.65,343,0,0,0.24,0.874012,Standard,395.04,0.018596,cubic feet,US,gl_grocery,0,366,47,31,47,9.5,0,57,76,123.5,0,0,0,0,40,2.52,0,0,0,0,0
1036,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-3MIN-JJANG-3PK,X002THG58T,B08XN2S45Y,"[OTTOGI] 3Min Black Bean Sauce, Ready in 3minutes (160g) - 3 Pack",New,16,0,16,0,0,0,0,USD,0,0,0,0,10,43,47,49,Low traffic,12.07,12.07,12.07,0,NoExcessInventory,95,0,0,0,0,5.6,1.129583,Standard,0,0.086891,cubic feet,US,gl_grocery,71965,80,0,8,24,12.07,121.46,524.16,573,597.42,16,0,0,0,0,5.66,80,0,0,80,0
1037,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-SCE-BIBIM-2PK,X002THKQMZ,B08XN2VXH1,"[OTTOGI] BIBIM SAUCE Bibimjang, Korean Gochujang Red Pepper Paste, Spicy paste dressing (500g) - 2 Pack",New,11,0,0,11,0,0,0,USD,0,0,0,0,1,1,1,2,Low traffic,20.89,20.89,20.89,0,Create outlet deal,0,14.62,364,0,0,0.17,0.676357,Standard,242.67,0.061487,cubic feet,US,gl_grocery,0,191,11,44,71,20.89,20.89,20.89,20.89,41.78,0,0,0,0,0,0.51,0,0,0,0,0
1038,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-JINMD-8PK,X002THKQMP,B08XN36BHV,"[OTTOGI] Jin Ramen MILD - KOREAN STYLE INSTANT NOODLE, Best Tasting Soup and noodles, Traditional Instant ramen noodles (120g) - 8 Pack",New,123,0,123,0,0,0,0,USD,0,0,0,0,9,31,102,132,,18.75,18.75,16.99,0,NoExcessInventory,119,0,0,0,0,2.32,43.049678,Standard,0,0.361762,cubic feet,US,gl_grocery,2300,158,0,15,11,16.99,168.75,573.53,1838.13,2411.15,120,3,0,0,0,31.12,0,0,0,0,0
1039,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RCE-KIMTUNACUP-2PK,X002TK9HC7,B08XN3C7WZ,"[OTTOGI] Kimchi & Tuna Dupbap, Microwavable, Stir fried Kimchi sauce with Tuna (280g) - 2 Pack",New,48,0,48,0,0,0,0,USD,0,0,0,0,0,0,2,5,Low traffic,16.49,16.49,16.49,0,Advertise listing,0,16.2,210,0,0,0.19,10.209744,Standard,2081.37,0.212703,cubic feet,US,gl_grocery,0,366,0,0,124,16.49,0,0,32.98,82.45,48,0,0,0,0,7.28,0,0,0,0,0
1040,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-CHSE-8PK,X002THKQN9,B08XN3CTFJ,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 8 Pack",New,269,0,269,0,0,0,0,USD,0,0,0,0,29,51,53,245,,22.67,22.67,22.67,0,NoExcessInventory,263,0,0,0,0,2.13,93.918532,Standard,0,0.369758,cubic feet,US,gl_grocery,30703,157,0,19,13,22.67,662.09,1167.63,1205.63,4888.49,269,0,0,0,0,69.33,0,0,0,0,0
1041,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RCE-BIBIMCUP-2PK,X002THG5AH,B08XN3JLDK,"[OTTOGI] HOT STONE POT Bibimbap Cupbap, Microwavable, Stir-Fried Vegetable Rice bowl with Red Pepper bibim sauce (269g) - 2 Pack",New,36,0,36,0,0,0,0,USD,0,0,0,0,4,13,30,38,Low traffic,15.11,15.11,15.11,0,GoToRestock,32,0,0,0,0,1.88,10.004768,Standard,0,0.312649,cubic feet,US,gl_grocery,146805,56,0,9,10,15.11,60.44,196.43,455.19,577.19,36,0,0,0,0,6.81,0,0,0,0,0
1042,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-SSME-10PK,X002THG5AR,B08XN4BWXB,"[OTTOGI] Sesame Flavor Ramen, KOREAN STYLE INSTANT NOODLE, Contains Egg Block, Sesame flavor instant noodle (115g) - 10 Pack",New,5,0,5,0,0,0,0,USD,0,0,0,0,34,102,178,258,,0,0,-1,-1,GoToRestock,0,0,0,0,0,3.85,0,Standard,0,0.5324,cubic feet,US,gl_grocery,56114,0,0,0,0,33.79,698.98,2129.78,3785.06,5540.08,1,4,0,0,0,0,1,0,1,0,0
1043,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-3MIN CURRYMED-3PK,X002THKUR1,B08XN4V4CM,"[OTTOGI] 3Min.Curry Sauce (MEDIUM), Ready in 3minutes (190g)- 3 Pack",New,11,0,11,0,0,0,0,USD,0,0,0,0,14,36,37,41,Low traffic,12.87,12.87,12.87,0,GoToRestock,10,0,0,0,0,9.65,0.917019,Standard,0,0.101891,cubic feet,US,gl_grocery,62991,8,0,1,2,12.87,180.74,464.76,477.67,529.44,11,0,0,0,0,0.33,0,0,0,0,0
1044,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-PSH-VARI-8PK,X002THKQMF,B08XN4Z675,"[OTTOGI] PPUSHU PPUSHU NOODLE SNACK- 2 of each Bbq, Bulgogi, Grilled Chicken, Spicy Rice Cake Flavors Variety Pack (90g) - 8 Pack",New,19,0,19,0,0,0,0,USD,0,0,0,0,39,126,308,328,,15.2,15.2,15.2,0,GoToRestock,12,0,0,0,0,4.74,3.56667,Standard,0,0.356667,cubic feet,US,gl_grocery,0,3,0,0,0,15.2,592.8,1918.26,4819.86,5141.1,1,18,0,0,0,0.82,6,0,6,0,0
1045,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-JINSP-8PK,X002THG59N,B08XN5FRZ2,"[OTTOGI] Jin Ramen Spicy, Korean Style Instant Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 8 Pack",New,188,0,188,0,0,0,0,USD,0,0,0,0,24,96,213,327,,16.99,16.99,16.99,0,GoToRestock,177,0,0,0,0,1.61,35.296596,Standard,0,0.202854,cubic feet,US,gl_grocery,2300,55,0,7,6,16.99,407.76,1631.04,3625.88,5668.76,86,1,101,0,0,23.47,0,0,0,0,0
1046,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-PSH-VARI-4PK,X002THKUQR,B08XN5J4XH,"[OTTOGI] PPUSHU PPUSHU NOODLE SNACK- 1 of each Bbq, Bulgogi, Grilled Chicken, Spicy Rice Cake Flavors Variety Pack (90g) - 4 Pack",New,192,0,192,0,0,0,0,USD,0,0,0,0,2,18,57,140,Low traffic,11.06,11.06,11.06,0,NoExcessInventory,191,0,0,0,0,1.14,28.811752,Standard,0,0.153254,cubic feet,US,gl_grocery,0,243,0,41,17,11.05,22.28,204.29,663.93,1649.96,12,180,0,0,0,21.45,0,0,0,0,0
1047,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-YEUL-10PK,X002THG9NF,B08XN5SKLJ,"[OTTOGI] Yeul Ramen SUPER SPICY, Korean Style Instant Noodle, Traditional Korean instant ramen extreme super hot ramen (120g) - 10 Pack�",New,110,0,110,0,0,0,0,USD,0,0,0,0,26,90,180,205,,19.33,19.33,19.33,0,GoToRestock,105,0,0,0,0,3.49,57.113804,Standard,0,0.664114,cubic feet,US,gl_grocery,25520,41,0,4,5,19.33,503.64,1749.1,3521.35,4017.61,110,0,0,0,0,42.92,4,0,4,0,0
1048,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-PLAIN-16PK,X002THKQNT,B08XN72LFP,"[OTTOGI] PLAIN INSTANT NOODLE, For all kinds of pot stew, food cooked in a casserole, For Hot Pot, Shabu Shabu, and stews (110g) - 16 Pack",New,86,0,86,0,0,0,0,USD,0,0,0,0,31,86,146,146,Low traffic,16.49,16.49,16.49,0,GoToRestock,83,0,0,0,0,3.79,15.833988,Standard,0,0.293222,cubic feet,US,gl_grocery,63421,38,0,2,5,16.49,511.19,1417.98,2403.23,2403.23,86,0,0,0,0,14.58,3,0,3,0,0
1049,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-CHSE-4PK-NEW,X002UZVMXN,B091X2QB7H,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",New,1074,0,1074,0,0,0,0,USD,0,0,0,0,239,805,1505,2135,,11.9,11.9,11.9,0,GoToRestock,1024,0,0,0,0,3.38,148.207104,Standard,0,0.171536,cubic feet,US,gl_grocery,9093,35,0,4,5,11.9,2850.89,9645.36,18159.2,24767.7,1074,0,0,0,0,106.66,1,0,1,0,0
1050,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-JINVEGE-4PK,X002WMM4JF,B095FZNBKG,"[OTTOGI] Jin Ramen Veggie, Veggie Noodle Soup, Vegan Korean Style Instant Noodle (110g) - 4 Pack",New,49,0,49,0,0,0,0,USD,0,0,0,0,36,132,244,439,,11.17,11.17,11.17,0,NoExcessInventory,401,0,0,0,0,1.94,5.091636,Standard,0,0.149754,cubic feet,US,gl_grocery,34984,114,0,11,11,11.17,402.12,1475.74,2794.4,5151.95,1,3,45,0,0,41.48,360,0,0,360,0
1051,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-SCE-CKENOGN-300G,X002YQZ9B9,B09B2TPWL1,"[OTTOGI] KOREAN YANG-NYEOM CHICKEN SAUCE, Original Flavor 300g",New,29,0,29,0,0,0,0,USD,0,0,0,0,6,15,15,15,Low traffic,10.38,10.38,10.38,0,GoToRestock,29,0,0,0,0,2,0.39045,Standard,0,0.015618,cubic feet,US,gl_grocery,167361,62,0,6,21,10.38,62.28,155.7,155.7,155.7,29,0,0,0,0,0.33,0,0,0,0,0
1052,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-SCE-CKENSPI-300G,X002YR8JHJ,B09B2TVZ9L,"[OTTOGI] KOREAN YANG-NYEOM CHICKEN SAUCE, Extremely Spicy Flavor 300g",New,5,0,5,0,0,0,0,USD,0,0,0,0,1,13,13,20,Low traffic,10.24,10.24,10.24,0,NoExcessInventory,49,0,0,0,0,2.5,0.057348,Standard,0,0.014337,cubic feet,US,gl_grocery,165982,130,0,15,31,10.24,10.24,133.12,133.12,204.8,0,5,0,0,0,0.51,45,0,0,45,0
1053,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-NDLE-VER-EXWIDE-300G,X0032GIVZV,B09L2M3HV8,"[OTTOGI] Chinese Extra Wide Vermicelli, versatile glass noodles (300g)",New,251,0,251,0,0,0,0,USD,0,0,0,0,78,346,567,893,,8.77,8.77,8.77,0,GoToRestock,700,0,0,0,0,3.13,11.991375,Standard,0,0.057375,cubic feet,US,gl_grocery,19828,64,0,7,10,8.77,684.06,3034.42,4972.59,7831.61,243,8,0,0,0,26.2,482,0,2,480,0
1054,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-TEA-CITRON-STICK-300G,X0032GQXZB,B09L2QLNP7,"[OTTOGI] I’M STICK CITRON TEA, individually packaged tea base in a single serve stick, no caffeine (300g) - 10 pack",New,39,0,39,0,0,0,0,USD,0,0,0,0,1,10,24,31,Low traffic,8.46,8.46,8.46,0,NoExcessInventory,35,0,0,0,0,1.02,1.00187,Standard,0,0.026365,cubic feet,US,gl_grocery,132439,109,0,15,15,8.46,8.46,84.6,203.04,262.68,1,38,0,0,0,0.62,0,0,0,0,0
1055,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-TEA-GINGER-STICK-300G,X0032GUI9N,B09L2RS83N,"[OTTOGI] I’M STICK GINGER TEA, individually packaged tea base in a single serve stick, no caffeine (300g) - 10 pack",New,64,0,64,0,0,0,0,USD,0,0,0,0,0,0,0,1,Low traffic,9.22,9.22,9.22,0,Advertise listing,0,8.76,56,0,0,0.03,1.934976,Standard,572.01,0.030234,cubic feet,US,gl_grocery,570754,366,0,0,832,9.22,0,0,0,9.22,48,16,0,0,0,1.47,0,0,0,0,0
1056,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-ODTO-4PK,X0034BV8E5,B09PWR1WS4,"[OTTOGI] ODONGTONG MYON, KOREAN STYLE INSTANT NOODLE! SPICY SEAFOOD UDON FLAVOR (120g) - 4 Pack",New,80,0,80,0,0,0,0,USD,0,0,0,0,6,18,58,92,Low traffic,12.76,12.76,12.76,0,NoExcessInventory,77,0,0,0,0,1.67,12.136047,Standard,0,0.157611,cubic feet,US,gl_grocery,145119,73,0,17,10,12.74,76.96,231.5,637.45,980.31,64,16,0,0,0,8.24,0,0,0,0,0
1057,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-CHSE-SPCY-8PK,X0037VO141,B09XQ2HZYL,"[OTTOGI] Cheese Ramen Spicy Flavor, KOREAN STYLE INSTANT NOODLE, deliciously cheesy and spicy (111g) - 8 pack",New,137,0,137,0,0,0,0,USD,0,0,0,0,1,23,24,31,,24.09,24.09,24.09,0,NoExcessInventory,137,0,0,0,0,0.85,18.14025,Standard,0,0.135375,cubic feet,US,gl_grocery,30703,263,0,23,56,24.09,24.09,554.07,578.16,746.79,137,0,0,0,0,13.42,0,0,0,0,0
1058,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-JIN-JJNG-8PK,X0039C7EUB,B0B1VXVPVQ,"[OTTOGI] JIN Jjajang- Korean Style Instant Noodle -Jjajang Noodle, Jjajangmyeon, (135g) - 8 Pack",New,22,0,22,0,0,0,0,USD,0,0,0,0,13,47,78,78,Low traffic,22.3,22.3,22.3,0,GoToRestock,20,0,0,0,0,1.63,5.97282,Standard,0,0.398188,cubic feet,US,gl_grocery,70770,11,0,1,2,22.29,290.91,1056.83,1767.5,1767.5,0,0,22,0,0,2.95,0,0,0,0,0
1059,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-GOMTN-4PK,X0039KU4TL,B0B2BBCR14,[OTTOGI] Gomtang Noodle - Korean Bone broth Instant Noodle soup -Gomtang noodles (130g) - 4 Pack,New,30,0,30,0,0,0,0,USD,0,0,0,0,5,10,30,43,Low traffic,13.45,13.45,13.45,0,GoToRestock,30,0,0,0,0,1.62,4.22787,Standard,0,0.140929,cubic feet,US,gl_grocery,190751,80,0,12,9,13.45,67.75,136.14,412.37,596.92,30,0,0,0,0,2.91,0,0,0,0,0
1060,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-CHSEFRY-SPCY-4PK,X003ADPXDT,B0B47PMYJ6,"[OTTOGI] Spicy Stir Fry Cheese Ramen, KOREAN STYLE INSTANT NOODLE, deliciously cheesy and spicy (130g) - 4 Pack",New,144,0,144,0,0,0,0,USD,0,0,0,0,6,7,53,87,Low traffic,14.29,14.29,14.29,0,NoExcessInventory,151,0,0,0,0,1.25,24.50123,Standard,0,0.182845,cubic feet,US,gl_grocery,75502,159,0,76,20,14.29,85.74,100.03,756.91,1242.43,144,0,0,0,0,20.55,0,0,0,0,0
1061,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RCE-ABLNPRDG-2PK,X003AK2XSP,B0B4TBWTX1,"[OTTOGI] Rice Porridge with Abalone, Microwavable, Instant Abalone Porridge, Korean Rice (280g) - 2 Pack",New,71,0,71,0,0,0,0,USD,0,0,0,0,19,53,106,119,Low traffic,12.35,12.35,12.35,0,GoToRestock,64,0,0,0,0,1.83,4.421152,Standard,0,0.096112,cubic feet,US,gl_grocery,88940,35,0,3,5,12.35,234.65,656.55,1316.4,1482.83,61,1,9,0,0,3.94,1,0,1,0,0
1062,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-SCE-STIRSQUID-120G-2P,X003ESZ7K9,B0BGMDC97H,"[OTTOGI] Korean Marinade, Hot Sauce for Stir-Fried Squid (120g) - 2 pack",New,25,0,0,25,0,0,0,USD,0,0,0,0,0,3,4,6,Low traffic,13.99,13.99,13.99,0,NoExcessInventory,26,0,0,0,0,0.08,0.6186,Standard,0.9,0.024744,cubic feet,US,gl_grocery,303001,157,0,33,54,13.99,0,41.97,55.96,83.94,0,0,0,0,0,0.48,0,0,0,0,0
1063,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-KIT-POJEBI-265G-1P,X003ESZ993,B0BGMGJ2ZD,"[OTTOGI] Korean Potato soup with Gnocchi, Potato Sujebi Kit 265g (265g)",New,22,0,13,9,0,0,0,USD,0,0,0,0,0,4,8,15,Low traffic,14.99,14.99,14.99,0,NoExcessInventory,22,0,0,0,0,0.79,1.5697,Standard,0,0.07135,cubic feet,US,gl_grocery,357401,122,0,22,19,14.99,0,59.96,119.92,224.85,13,0,0,0,0,1.11,0,0,0,0,0
1064,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,OTG-RAM-JINMD-6BOWL-1BOX-2,X003KJC0GV,B0BN4NPTZZ,"[OTTOGI] JIN RAMEN MILD, KOREAN STYLE INSTANT NOODLE, RICH FLAVOR, Instant Cup Bowl Ramen, Best tasting ramyun, Traditional gourmet taste [6 BOWL] (110gX6)-1 BOX",New,21,0,21,0,0,0,0,USD,0,0,0,0,27,125,176,176,,24.99,24.99,24.99,0,GoToRestock,16,0,0,0,0,1.43,4.057725,Oversize,0,0.579675,cubic feet,US,gl_grocery,16747,1,0,0,0,24.99,674.73,3123.75,4398.24,4398.24,2,19,0,0,0,1.22,1,0,1,0,0
1065,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-JINSP-6BOWL-1BOX-2,X003KJ95CN,B0BN4PP4DW,"[OTTOGI] JIN RAMEN SPICY, KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Bowl Ramen, Best tasting ramyun, Traditional gourmet taste [6 BOWL] (110gX6)-1 BOX",New,320,0,320,0,0,0,0,USD,0,0,0,0,29,118,166,166,,24.99,24.99,24.99,0,GoToRestock,311,0,0,0,0,0.5,137.27412,Standard,0,0.465336,cubic feet,US,gl_grocery,16747,71,0,10,23,24.99,724.71,2948.82,4148.34,4148.34,0,320,0,0,0,98.63,0,0,0,0,0
1066,2023-03-07T03:58:53.87+09:00,2023-03-07T04:06:54.724+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2023-03-04T17:00:00+09:00,FBA-OTG-RAM-CHSE-6CUP-1BOX,X003PJ1503,B0BV7L7PMG,"[OTTOGI] Cheese Cup Ramen, KOREAN STYLE INSTANT NOODLE, Rich savory cheese flavor ramen soup (62g) - 6 Pack",New,199,0,199,0,0,0,0,USD,0,0,0,0,1,1,1,1,Low traffic,19.49,19.49,19.49,0,NoExcessInventory,209,0,0,0,0,0.01,53.888932,Standard,11537.36,0.277778,cubic feet,US,gl_grocery,75066,366,0,776,2522,19.49,19.49,19.49,19.49,19.49,199,0,0,0,0,44.15,0,0,0,0,0
